smiles,antibiotic_activity,mol_weight,clogp,clogp_6.5
O=C(C[C@@H]1CC[C@H](NS(=O)(=O)c2ccccc2F)[C@H](CO)O1)NCCCN1CCOCC1,0,473.567,0.2411000000000009,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@H]1CN(C)C(=O)C1CCOCC1,0,506.665,2.907500000000001,0
O=C(C[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2F)[C@H](CO)O1)NCCCN1CCOCC1,0,473.567,0.2411000000000009,0
O=C(C[C@@H]1C=C[C@@H](NC(=O)C2CCC2)[C@H](CO)O1)NCCCN1CCOCC1,0,395.5,-0.1841999999999974,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C3=CCCC3)cnc2O[C@@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,0,546.59,5.051700000000005,0
O=C(C[C@@H]1C=C[C@H](NC(=O)C2CCC2)[C@H](CO)O1)NCCCN1CCOCC1,0,395.5,-0.1841999999999974,0
Cn1c(=O)[nH]c(=O)c2c(=O)cc[nH]c21,0,193.162,-1.0849000000000002,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(F)cc3)cc2O[C@H]1CN(C)C(=O)C1CCOCC1,0,534.65,3.146300000000002,0
COc1ccc(S(=O)(=O)N[C@H]2C=C[C@H](CC(=O)N3CCC(Cc4ccccc4)CC3)O[C@@H]2CO)cc1,1,514.644,2.5294,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cnccn2)Oc2ncc(C#CCC3CCCC3)cc2C1=O,0,505.619,2.795700000000001,0
C[C@@H](NC(=O)C[C@H]1CC[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)c1ccccc1,0,419.522,0.6108000000000029,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(F)cc3)cc2O[C@H]1CN(C)C(=O)C1CCOCC1,0,534.65,3.146300000000002,0
O=C(CN1CCOCC1)NCC[C@@H]1CC[C@H](NC(=O)c2ccccc2F)[C@H](CO)O1,0,423.485,0.3025000000000029,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccccc1F)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,504.624,2.724200000000002,0
COCC(=O)N1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@H]1C,0,530.597,3.448700000000001,0
COc1cccc(-c2ccc3c(c2)O[C@H](CN(C)Cc2cncnc2)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)c1,0,526.659,3.0528000000000013,0
O=C(CN1CCOCC1)NCC[C@H]1CC[C@H](NC(=O)c2ccccc2F)[C@H](CO)O1,0,423.485,0.3025000000000029,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)cc3)cc2O[C@H]1CN(C)CC1CC1,0,500.636,3.3359000000000023,0
CCCN1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H]1C,0,507.657,2.4369000000000005,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)cc3)cc2O[C@@H]1CN(C)CC1CC1,0,500.636,3.3359000000000023,0
CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2C)[C@H](CO)O1,0,420.553,0.5112200000000011,0
COc1cccc(CNC(=O)C[C@@H]2C=C[C@@H](NC(=O)C3CCOCC3)[C@H](CO)O2)c1,0,418.49,0.9288000000000004,0
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(C(=O)Cc2ccccn2)C[C@H]1C,0,508.619,3.0054000000000007,0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@H](C)N(Cc2cccnc2)C[C@H]1C,0,524.662,3.4529000000000014,0
CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@@H](C)N(Cc2cccc(F)c2)C[C@H]1C,0,573.691,3.366200000000001,0
COc1ccccc1S(=O)(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,0,439.534,-0.1778999999999981,0
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3)ccc2OC[C@@H](C)N(C(=O)CN(C)C)C[C@@H]1C,0,510.635,2.833100000000001,0
CCCN1C[C@H](C)[C@H](OC)CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@H]1C,0,507.657,2.4369000000000005,0
COCC(=O)N1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)c3cc(C)on3)ccc2OC[C@@H]1C,0,502.568,2.21432,0
CCCN1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2OC[C@H]1C,0,507.657,2.4369000000000005,0
CCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(C(=O)CN1CCOCC1)C[C@H](C)[C@@H](OC)CN(C)C2=O,0,504.628,1.6999000000000015,0
O=C(C[C@@H]1C=C[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1)NCCc1ccncc1,0,410.474,0.5688,0
NC(=O)CN1C(=O)C(=O)c2cc(Cl)ccc21,0,238.63,0.3546000000000001,0
Cc1noc(C)c1NC(=O)N(C)C[C@@H]1Oc2cc(C#CCN(C)C)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,0,547.678,2.13704,0
C=c1cc(C)cc(C)c1=C1NN=C(N)S1,0,219.313,0.3455400000000003,0
Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2cc(C#CCN(C)C)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,0,547.678,2.13704,0
COc1ccccc1-c1ccc2c(c1)O[C@H](CN(C)CC1CCOCC1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,532.703,3.4892000000000025,0
O=C(C[C@@H]1C=C[C@H](NC(=O)c2ccc(F)cc2)[C@H](CO)O1)NCc1ccncn1,0,400.41,0.7364999999999994,0
O=C(C[C@H]1C=C[C@@H](NC(=O)C2CC2)[C@H](CO)O1)NCCCN1CCOCC1,0,381.473,-0.5742999999999974,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC(C)(C)O)cc2O[C@H]1CN(C)Cc1ccc(F)cc1,0,518.651,2.848700000000001,0
O=C(C[C@H]1C=C[C@H](NC(=O)C2CC2)[C@H](CO)O1)NCCCN1CCOCC1,0,381.473,-0.5742999999999974,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C#CC3(O)CCCC3)cnc2O[C@@H]1CN(C)S(=O)(=O)c1cccc(F)c1,0,559.66,2.418100000000001,0
O=C(C[C@@H]1C=C[C@H](NC(=O)C2CC2)[C@H](CO)O1)NCCCN1CCOCC1,0,381.473,-0.5742999999999974,0
Cc1ccc(S(=O)(=O)N[C@@H]2C=C[C@H](CC(=O)NCCN3CCCCC3)O[C@@H]2CO)cc1,0,451.589,0.9500200000000004,0
CCNC(=O)C[C@@H]1CC[C@@H](NC(=O)C2CC2)[C@@H](CO)O1,0,284.356,-0.0526999999999992,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3cncnc3)cc2O[C@@H]1CN(C)C(=O)Cc1ccncc1,0,525.631,2.0083,0
O=C(C[C@H]1C=C[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)NC1CCC1,0,367.446,-0.821899999999997,0
COc1ccc(S(=O)(=O)N[C@@H]2CC[C@@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@H]2CO)cc1,0,503.621,1.6208999999999998,0
O=C(C[C@H]1C=C[C@@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)NC1CCC1,0,367.446,-0.821899999999997,0
CCOc1ccc(N2CCNCC2)nn1,0,208.265,0.2848999999999997,0
O=C(Cc1ccccn1)NCC[C@@H]1CC[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1,0,420.51,-0.5126999999999968,0
COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,0,471.576,-0.2794999999999963,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccncc3)cc2O[C@@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,0,553.637,3.0181000000000013,0
COc1cccc(NC(=O)N[C@@H]2CC[C@@H](CC(=O)N3CCOCC3)O[C@@H]2CO)c1,0,407.467,0.9741000000000006,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(-c3cccc(C(=O)N(C)C)c3)cnc2O[C@H]1CN(C)S(=O)(=O)c1cccc(F)c1,0,598.697,3.130300000000002,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccnc3)cc2O[C@H]1CN(C)C(=O)CN(C)C,0,514.648,1.270000000000001,0
COCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(C(=O)Cc1ccccn1)C[C@H](C)[C@@H](OC)CN(C)C2=O,0,512.607,2.2418000000000005,0
COc1ccc(NC(=O)N(C)C[C@H]2Oc3ncc(C#C[C@@H](C)O)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0,510.591,2.2064999999999992,0
COCC(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)O[C@H]1CO,0,326.393,-0.163899999999999,0
COc1ccccc1S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)O)CC[C@@H]21,0,415.464,0.4678999999999997,0
COCC(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)O[C@@H]1CO,0,326.393,-0.163899999999999,0
Cc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1,0,317.413,5.438120000000004,0
COCC(=O)N[C@H]1C=C[C@H](CC(=O)N2CCCCC2)O[C@H]1CO,0,326.393,-0.163899999999999,0
CCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(C(=O)CN1CCOCC1)[C@H](C)CO2,0,504.628,1.6999000000000015,0
NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1,0,284.4,0.9401999999999996,0
COCC#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)S(=O)(=O)c1cn(C)cn1)O2,0,505.597,0.3538000000000014,0
O=C(NCC[C@H]1CC[C@H](NS(=O)(=O)c2cccc(F)c2)[C@H](CO)O1)C1CC1,0,400.472,0.9287999999999994,0
CC(=O)N(C)C[C@@H]1Oc2cc(C#CCN(C)C)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,0,451.589,0.8466000000000014,0
CN1CCN(C(=O)C[C@@H]2CC[C@@H](NC(=O)Cc3ccccn3)[C@@H](CO)O2)CC1,0,390.484,-0.1870999999999969,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@H]1CN(C)Cc1ccc(F)cc1,0,517.667,2.639400000000001,0
O=C(C[C@@H]1C=C[C@H](NC(=O)c2cnccn2)[C@@H](CO)O1)NCc1ccccc1F,0,400.41,0.7365000000000005,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3(O)CCCC3)cc2O[C@@H]1CN(C)C(=O)c1ccccc1,0,540.682,2.884000000000001,0
O=C(C[C@@H]1C=C[C@@H](NC(=O)Nc2ccc3c(c2)OCO3)[C@H](CO)O1)NCCCN1CCOCC1,0,476.53,0.4499000000000006,0
COCC#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c1cn(C)cn1)O2,0,505.597,0.3538000000000014,0
COc1cccc(-c2cn(CC[C@H]3CC[C@@H](NC(=O)CN(C)C)[C@H](CO)O3)nn2)c1,0,417.51,0.9301000000000006,0
COc1ccc(S(=O)(=O)N[C@@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,0,471.576,-0.2794999999999963,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)Oc2ncc(C#Cc3ccccc3)cc2C1=O,0,551.64,3.1613000000000024,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)CN1CCOCC1,0,573.687,1.7847000000000002,0
O=C(NCCN1CCOCC1)C(=O)NC[C@H]1OCCN1S(=O)(=O)c1ccc(F)cc1,0,444.485,-1.262699999999994,0
Cc1ccc(S(=O)(=O)N[C@@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,0,455.577,0.0203200000000037,0
O=C(C[C@@H]1C=C[C@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)NC1CCC1,0,367.446,-0.821899999999997,0
O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccc(Cl)cc1,0,589.998,5.703700000000006,0
O=C(C[C@H]1C=C[C@H](NC(=O)c2cccnc2)[C@@H](CO)O1)NCc1ccncn1,0,383.408,-0.0075999999999993,0
Cc1ccc(S(=O)(=O)N[C@@H]2CC[C@H](CCNC(=O)CN3CCOCC3)O[C@@H]2CO)cc1,0,455.577,0.0203200000000037,0
CCNC(=O)C[C@H]1CC[C@H](NC(=O)C2CC2)[C@@H](CO)O1,0,284.356,-0.0526999999999992,0
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCNC(=O)CN3CCOCC3)O[C@@H]2CO)cc1,0,455.577,0.0203200000000037,0
Cc1ccc(-c2ccc3c(c2)O[C@@H](CN(C)C(=O)CN(C)C)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,0,503.665,2.4506200000000007,0
Cc1ccc(S(=O)(=O)N[C@@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@@H]2CO)cc1,0,455.577,0.0203200000000037,0
CC(C)CC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CCOCC1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,520.692,2.7378000000000013,0
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,0,455.577,0.0203200000000037,0
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1ccccc1OC)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,538.688,2.817600000000002,0
Cc1ccc(S(=O)(=O)N[C@@H]2CC[C@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,0,455.577,0.0203200000000037,0
CN1C[C@H](O)COC[C@H]2O[C@H](CC(=O)N3CCN(c4ccccc4)CC3)CC[C@@H]21,0,403.523,0.964400000000001,0
COc1ccc(S(=O)(=O)N[C@H]2C=C[C@@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@H]2CO)cc1,0,501.605,1.3968999999999998,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2cccc(Cl)c2)O1)NCCCN1CCOCC1,0,546.086,0.8666000000000014,0
COc1ccc(S(=O)(=O)N[C@@H]2C=C[C@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@H]2CO)cc1,0,501.605,1.3968999999999998,0
O=C(N[C@@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2)O[C@@H]1CO)c1cnccn1,0,420.491,0.4834999999999996,0
COc1ccc(S(=O)(=O)N[C@@H]2C=C[C@@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@H]2CO)cc1,0,501.605,1.3968999999999998,0
Cc1noc(C)c1NC(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,0,407.471,0.2615400000000015,0
COCC(=O)N(C)C[C@@H]1Oc2cc(C#CC(C)(C)O)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,0,482.599,0.6824000000000014,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccc3c(c1)OCO3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,530.643,2.313800000000001,0
CCCC#Cc1ccc2c(c1)O[C@H](CN(C)S(=O)(=O)c1cccc(OC)c1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,564.726,2.936100000000001,0
Cc1ccc(S(=O)(=O)N[C@@H]2CC[C@H](CC(=O)NCc3ccc(Cl)c(Cl)c3)O[C@H]2CO)cc1,0,501.432,3.195120000000001,0
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccc(F)c3)cc2O[C@H]1CN(C)C(=O)CN1CCOCC1,0,573.687,1.7847000000000002,0
C[C@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,501.605,1.3547,0
C[C@H](O)C#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1)O2,0,548.562,3.216700000000002,0
Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)c1,0,477.587,0.3458000000000015,0
O=C(C[C@H]1C=C[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@H](CO)O1)N1CCC(Cc2ccccc2)CC1,0,502.608,2.6599000000000013,0
Cn1cnc(S(=O)(=O)N[C@@H]2CC[C@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)c1,0,477.587,0.3458000000000015,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1cccc(F)c1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,554.662,1.9129,0
Cn1cnc(S(=O)(=O)N[C@H]2CC[C@@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)c1,0,477.587,0.3458000000000015,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CN2CCOCC2)Oc2cc(C#Cc3cccc(F)c3)ccc2S1(=O)=O,0,573.687,1.784700000000001,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2F)O1)NCc1ccccc1Cl,0,527.014,2.4836,0
CC(C)C#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c1cn(C)cn1)O2,0,503.625,1.3633999999999995,0
COc1ccc(NC(=O)Nc2ccc3c(c2)[C@@H]2C[C@H](CC(=O)NCc4ccc(-c5ccccc5)cc4)O[C@@H](CO)[C@@H]2O3)cc1,0,593.68,5.707100000000006,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1cccc(F)c1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,554.662,1.9129,0
CN(C)CCCNC(=O)C[C@H]1C=C[C@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1,0,411.524,0.1074000000000033,0
O=C(N[C@@H]1CC[C@@H](CCNS(=O)(=O)c2ccc(F)cc2)O[C@H]1CO)C1CC1,0,400.472,0.928799999999999,0
CN(C)CCCNC(=O)C[C@@H]1C=C[C@H](NS(=O)(=O)c2ccccc2)[C@@H](CO)O1,0,411.524,0.1074000000000033,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(Br)cc2O[C@H]1CN(C)C(=O)c1cccc(F)c1,0,529.428,3.1290000000000022,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@H]1CN(C)Cc1ccccc1F,0,500.636,3.4878000000000027,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1cccc(F)c1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,554.662,1.9129,0
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2OC[C@H](C)N(C(=O)Nc2c(C)noc2C)C[C@H]1C,0,613.115,5.626940000000005,0
COCC#Cc1ccc2c(c1)O[C@H](CN(C)S(=O)(=O)c1cccc(F)c1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,554.662,1.9129,0
CN(C)CCCNC(=O)C[C@@H]1C=C[C@@H](NS(=O)(=O)c2ccccc2)[C@@H](CO)O1,0,411.524,0.1074000000000033,0
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)S(=O)(=O)c1cccc(F)c1,0,567.705,1.8281000000000005,0
CO[C@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,0,553.53,3.336700000000002,0
O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccccc1F,0,544.576,3.4665000000000017,0
Cc1ccc(S(=O)(=O)N[C@@H]2CC[C@@H](CC(=O)NCc3ccc(Cl)c(Cl)c3)O[C@H]2CO)cc1,0,501.432,3.195120000000001,0
CO[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c1cccc(Cl)c1,0,553.53,3.336700000000002,0
CCC(=O)N(C)C[C@@H]1Oc2ncc(C#C[C@@H](C)O)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,0,417.506,0.9024000000000002,0
CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@@H](C)N(Cc2nccs2)C[C@@H]1C,0,564.652,3.4533000000000023,0
CO[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)[C@H](C)CN(C(=O)Nc1ccc(C(F)(F)F)cc1)[C@@H](C)CO,0,535.589,2.6254000000000013,0
O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@@H](CO)O1)NCC(F)(F)F,0,518.485,2.6895000000000007,0
CO[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)[C@H](C)CN(C(=O)Nc1ccc(C(F)(F)F)cc1)[C@H](C)CO,0,535.589,2.6254000000000013,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,0,522.602,1.7156999999999991,0
CCC(=O)N(C)C[C@@H]1Oc2ncc(C#C[C@H](C)O)cc2C(=O)N([C@H](C)CO)C[C@H]1C,0,417.506,0.9024000000000002,0
NCC[C@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1,0,284.4,0.9401999999999996,0
COc1ccc(NC(=O)N[C@H]2CC[C@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,0,450.536,0.5637000000000016,0
CN(C)Cc1cn(CC[C@@H]2CC[C@H](N)[C@H](CO)O2)nn1,0,283.376,-0.4029999999999982,0
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3)cc2O[C@H]1CN(C)S(=O)(=O)c1ccccc1F,0,586.707,3.314800000000002,0
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1ccc(C)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,550.699,2.082220000000001,0
CC(C)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1cccc(F)c1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0,516.635,3.3740000000000028,0
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(Br)cnc2O[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,0,530.416,2.524000000000001,0
CC(C)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1cccc(F)c1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0,516.635,3.3740000000000028,0
COCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(Cc1cccc(F)c1)C[C@@H](C)[C@@H](OC)CN(C)C2=O,0,501.599,3.416800000000002,0
C[C@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)CN(C)C)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0,481.615,0.2075000000000016,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,0,585.673,5.067700000000005,0
CC(C)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1cccc(F)c1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0,516.635,3.3740000000000028,0
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OC[C@@H](C)N(C(=O)CN(C)C)C[C@@H]1C,0,528.625,2.9722000000000017,0
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CN(C)C)Oc2cc(C#C[C@@H](C)O)ccc2S1(=O)=O,0,481.615,0.2075000000000016,0
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#CC3(O)CCCC3)cnc2O[C@@H]1CN(C)S(C)(=O)=O,0,479.599,0.8497000000000003,0
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)[C@@H]2C[C@H](CC(=O)NCC4CC4)O[C@H](CO)[C@@H]2O3)cc1,0,502.589,2.4067,0
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(-c3cncnc3)cnc2O[C@@H]1CN(C)C(=O)CN1CCOCC1,0,498.584,0.5493000000000012,0
CO[C@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H](C)N(C(=O)CN(C)C)C[C@H]1C,0,484.619,0.9523000000000016,0
COc1ccccc1C#Cc1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)c1ccc3c(c1)OCO3)O2,0,571.63,3.211000000000002,0
O=C(C[C@H]1C=C[C@H](NC(=O)Nc2ccc3c(c2)OCO3)[C@H](CO)O1)NCCCN1CCOCC1,0,476.53,0.4499000000000006,0
CCCNC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@H]1C,0,552.616,2.916200000000001,0
CO[C@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@H](C)N(C(=O)CN(C)C)C[C@H]1C,0,484.619,0.9523000000000016,0
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(F)c3)cc2OC[C@H](C)N(C(=O)Nc2c(C)noc2C)C[C@@H]1C,0,596.66,5.112640000000005,0
O=C(CN1CCOCC1)NCC[C@@H]1CC[C@H](NC(=O)c2ccccc2F)[C@@H](CO)O1,0,423.485,0.3025000000000029,0
COc1cccc(S(=O)(=O)Nc2ccc3c(c2)OC[C@H](C)N(C(=O)Cc2cccnc2)C[C@@H](C)[C@@H](OC)CN(C)C3=O)c1,0,610.733,3.466300000000002,0
C[C@H](O)C#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)CN1CCOCC1)O2,0,488.585,-0.1753999999999969,0
