smiles,reagent1,reagent2,reagent3,reagent4,reaction,clogp,mol_weight,chemprop_score,chemprop_rdkit_score,random_forest_score,clogp_6.5
C=CC(C)(O)CC(=O)N1CCC(F)(F)C(CNC(=O)C2=CSN=C2OC)C1,4858462,3736359,3479159.0,,275592,1.6924,403.451,0.000388786,0.001748257,0.062872727,0
"CC(C)OCCCC(=O)N[C@H]1C[C@@H]2[C@H](NC(=O)C3=CC4=C(C=N3)N=CNC4=O)C[C@@H]2C1 |&1:10,12,13,29|",27321648,2039413,3769747.0,,275592,1.5363999999999998,427.505,0.005491143,0.001938701,0.01175,0
COCCCN(C(=O)CC(C)(C)C(F)(F)F)C1=CC=C(Br)C=N1,8939375,3771177,,,11,4.192200000000004,397.235,0.002001678,0.012716973,0.04135,0
CSC1=CC=C(CCCC(=O)NC2(C)CCN(C(=O)C3=C[N+]([O-])=CC=C3)C2)C=C1,8609315,2042,9325511.0,,275592,2.7856000000000014,413.543,0.025775514,0.048971029,0.033,0
CC(CNC(=O)C1=C(Cl)CC1)CNC(=O)C1=C(Cl)C=CS1,2798270,26286857,87915.0,,275592,3.170300000000001,347.267,0.002681057,0.003381459,0.019166667,0
CCN(C)CCC(=O)N(C)CCC(NC(=O)C1(C)CS(=O)(=O)C1)C(C)(C)C,27187034,26038744,2803044.0,,275592,1.1423000000000023,403.589,0.001801123,0.004096054,0.013916667,0
NC1=CC=CC(C(=O)N2CCC3(CCN(C(=O)C4=NC=NC(O)=C4)CC3)C2)=N1,2797781,2014112,42782.0,,275592,0.9279,382.424,0.014597948,0.003465247,0.0109,0
CC(=O)N1CCCC(C(=O)N[C@H](C)CN(C)C(=O)CCN2CCN(C)CC2)C1,3820568,2794918,37687.0,,275592,-0.154499999999996,395.548,0.017822123,0.001699926,0.017433333,0
CCC1=CC=CC(C)=C1C(=O)N1CCCC(NC(=O)C2=CC=C(C(C)C)C=C2C(C)C)C1,699305,32075,3003537.0,,275592,5.838820000000006,434.624,0.00575406,0.057642552,0.038071429,0
CC1=CC=C2C(C(=O)N3CCC4(NC(=O)C5CCC=CCC5)CC4C3)=CC=NC2=C1C,12408319,1791832,8850795.0,,275592,4.318840000000003,417.553,0.001290049,0.007976189,0.0295,0
CCOC(=O)C1=NNC(C(=O)N[C@H]2CCC[C@H]2NC(=O)[C@@H]2C[C@@H]2F)=C1,4689066,3001835,9967856.0,,275592,0.7114999999999998,352.366,0.003073072,0.002248302,0.010333333,0
CC(O)(CCC1=CC=CC=C1)C(=O)NCCC(O)CNC(=O)CC1=CC(=O)NNC1=O,11459637,2790962,3731987.0,,275592,-1.027099999999997,432.477,0.004032007,0.023779523,0.025222222,0
O=C(NC1CCN(C(=O)C2=CC=C(C(F)(F)F)N=N2)CC1)C1CC(N2CC(O)C2)C1,189840,12739417,26364749.0,,275592,0.6712999999999991,427.427,0.004833555,0.002681661,0.044016667,0
C=CCCCC1=CC=C(C(=O)N2CCC[C@@H]2CNC(=O)[C@@H](C)C2=CC=CC=C2)C=C1,2796217,3730880,2204500.0,,275592,4.719800000000005,404.554,0.00781933,0.033453524,0.034,0
CN(C)CCOCC(=O)NCCOCCNC(=O)C1CCCN1C=O,9062739,4070855,3479669.0,,275592,-1.5655999999999937,358.439,0.000834574,8.44e-05,0.0145,0
CC(NC(=O)C1=CC(Br)=CC=N1)C1CN(C(=O)[C@H]2C[C@@](C)(O)C2)CCO1,11472259,2019263,12408120.0,,275592,1.3508,426.311,0.004371128,0.000707638,0.003,0
CCC1=C(C(=O)NC2CC(NC(=O)C3=CC(C4CC4)=NC=N3)C23CCC3)N=C(N)S1,22130792,10934285,10991135.0,,275592,2.4260999999999995,426.546,0.033682397,0.011653386,0.030625,0
CC1=CC(C(=O)N2CCC[C@H](CNC(=O)CN3C=CC=CC3=O)C2)=C(F)C=C1F,2796210,31206,3040356.0,,275592,2.10352,403.429,0.00815421,0.017185712,0.013333333,0
CC(C(=O)N1CCC[C@@H](CNC(=O)C2=NOC(COC(C)(C)C)=C2)C1)C1=CSC=C1,4203383,3566424,8013809.0,,275592,3.8233000000000015,433.574,0.00729357,0.005034305,0.030366667,0
CCN1C=CN=C1C=CC(=O)NC[C@H](C)NC(=O)C1=C(Cl)C2=C(SC=C2)S1,3017573,24114213,33282.0,,275592,3.7805000000000017,422.963,0.031123412,0.020814888,0.061833333,0
COCC12CN(C(=O)[C@@H](O)C(C)C)C(CNC(=O)CNC(=O)C3=CC=C(C)S3)(C1)C2,27264849,2818,2787267.0,,275592,0.9270200000000012,437.562,0.001962965,0.002113033,0.004,0
CCC1CC(C(=O)N2CCC(CCN(C)C(=O)C(C)OCC3=CC=NC=C3)CC2)C1,2809841,2995488,22127176.0,,275592,3.5100000000000025,415.578,0.012116598,0.029394129,0.018511111,0
CN1N=C(C2CCCC2)C=C1C(=O)N1[C@H]2CC[C@@H]1CN(C(=O)/C=C/C(C)(C)C)C2,6940053,23722905,3743505.0,,275592,3.4954000000000027,398.551,0.005067247,0.007553043,0.01575,0
CC1=CC=C(C(=O)NCC(=O)NCCOCCNC(=O)C2OCCCO2)C=C1,9062739,2714,3525537.0,,275592,-0.2631799999999968,393.44,0.000565894,0.00096771,0.01,0
CC1=CC=CN2C=C(C(=O)NCCCC(C)NC(=O)C3=CC=NN3C3=CC=CC=C3)C=C12,11604875,3745287,200593.0,,275592,3.7619200000000026,429.524,0.007723461,0.01013699,0.02,0
O=C(NC(CNC(=O)C1CC(CC2CC2)C1)C1CCCC1)C1=CNC(=O)C2=CC=NN12,4367482,26781676,24545607.0,,275592,2.2536999999999985,425.533,0.050752387,0.040176687,0.021342857,0
CC1=CC(C)=C(C(=O)NCC2CN(C(=O)C3=C([N+](=O)[O-])C(C)=NN3C)CC23CC3)N1,25217166,2016592,200387.0,,275592,1.8638599999999996,414.466,0.001905403,0.002113053,0.023933333,0
CCN(CCNC(=O)C1=CC=CN=C1OC(F)F)C(=O)C1=NSC=C1,3017587,3040166,3591744.0,,275592,2.0316,370.381,0.005876304,0.002659089,0.027666667,0
"O=C(CC1CCCOC1)N[C@@H]1CC[C@H]1NC(=O)C(F)F |&1:10,13|",24050019,1423103,723.0,,275592,0.8316,290.31,0.011480695,0.000348943,0.00625,0
CCN(CCCNC(=O)C(OC)C(C)C)C(=O)CC1(OCC2=CC=CC=C2)CC1,569256,3479598,17655961.0,,275592,3.151700000000001,404.551,0.011231959,0.011409043,0.029011905,0
CC1=NC(C(=O)N2CC(NC(=O)C3=CC(C(C)(C)C)=CC=C3N)C2)=C(C)S1,8468048,16730042,2016878.0,,275592,2.8940400000000013,386.521,0.035760098,0.008812535,0.00725,0
COC1=CC(C(=O)NC2C=CCN(C(=O)CC(=O)OC(C)(C)C)C2)=CC(F)=C1F,11456686,3001784,57649.0,,275592,2.202,410.417,0.01233582,0.01144981,0.005166667,0
CCC[C@H](O)C(=O)N1CC2(CCN(C(=O)C34CC(C3)C4)CC2)C1,2806763,3478480,3478458.0,,275592,1.3984999999999996,320.433,0.00134728,0.000896035,0.017,0
CC12COC(C(=O)N3CC[C@@H](CNC(=O)C4=NNC(C5=CC=C(C#N)C=C5)=C4)C3)(C1)C2,2049291,24734558,9085910.0,,275592,2.095779999999998,419.485,0.004713918,0.000550676,0.033697727,0
CC(C)C(=O)N1CCC(N(C)C(=O)C2=CC(C)(C)C2)C1,81909,431,3479183.0,,275592,2.058,278.396,0.001428078,0.000130393,0.019333333,0
CC(=O)N1CCC(C(=O)NC(C)CCNC(=O)CCN2C=CN=C2)C1,3007493,3769626,43124.0,,275592,0.1526000000000014,349.435,0.003134355,0.000767584,0.0135,0
CCC1=CC=CN=C1C(=O)NC1CC(CCNC(=O)CN2C=NC(N)=N2)C1,24350055,11906761,22813677.0,,275592,0.532600000000001,371.445,0.017386936,0.056520803,0.017,0
"COC1=CC=CC(C(=O)N2CC[C@@H](O)[C@H](NC(=O)C3=NC=CC4=C3N=NN4)C2)=C1N |&1:12,14|",22145003,26386824,77337.0,,275592,-0.0508999999999998,411.422,0.014746318,0.044646072,0.047,0
CC1=NC(C(F)(F)F)=CC=C1C(=O)N(C)CCCN(C)C(=O)CC1CCC(C)C1,7856296,3478808,72362.0,,275592,4.155620000000003,413.484,0.005930214,0.013339005,0.037333333,0
CC1=CC(C)=C2N=CC(C(=O)N[C@H](C)CNC(=O)C3CC4=CC(F)=CC=C4O3)=C(O)C2=C1,3062762,2793411,2807235.0,,275592,2.934540000000001,437.471,0.054023586,0.008611987,0.014,0
CC1=CC=C2NC(C(=O)NC34CCCC3CN(C(=O)CC3(O)CCCCC3)C4)=CC2=C1C,7272655,2810476,3341644.0,,275592,3.980940000000003,437.584,0.001122862,0.001896052,0.020333333,0
CC(C)N1CCC(C(=O)N2CC(NC(=O)C3=CN4C=CC=C(F)C4=N3)C3CC32)CC1,26393249,3049142,2797938.0,,275592,1.9229000000000005,413.497,0.019306679,0.004313829,0.021916667,0
"CC(CC(=O)N1CC[C@H](NC(=O)CCC2=CC=C(F)C=C2F)C[C@H]1C)N1C=CC=N1 |&1:8,23|",26383806,2797628,7570931.0,,275592,3.2409000000000017,418.488,0.014817164,0.035480171,0.023466667,0
CCCCCCCCCCC(=O)N(CC)C1CCCN(C(=O)CC(C)(O)COC)C1,2781582,672,4990235.0,,275592,4.144200000000003,426.642,0.004598429,0.037352009,0.090437302,0
CNC(=O)CCC(=O)N1CCC(C2CN(C(=O)C3=CC=C(S(N)(=O)=O)C=N3)C2)CC1,9211260,9534316,3901784.0,,275592,-0.4341999999999966,437.522,0.001737627,0.001986933,0.014159199,0
COC1=CC=CC(OC(=O)C2=CC=CC(C(=O)C3=CC=CO3)=C2)=C1F,3062250,5470593,,,276436,3.877500000000002,340.306,0.013519978,0.002771182,0.0225,0
O=C(NC1CC2(CCN(C(=O)C3=CC(C4=CC=CC=C4)=NS3)CC2)C1)C1=CC=CC=C1,2112465,974,3695899.0,,275592,4.624900000000004,431.561,0.015383894,0.019342765,0.05425,0
CC1=CC=C(F)C(C(=O)NC2CN(C(=O)C3=NN(C)C(N)=C3C)CC3=NC=CN3C2)=N1,26367882,27029694,16591127.0,,275592,0.8043399999999994,426.456,0.015790678,0.00412104,0.014,0
CC1=NC=CC(C(=O)N2CC(CNC(=O)C3=CSC4=C3C(=O)NC=N4)N3CCC2C3)=N1,27221626,3665106,1834504.0,,275592,0.4117199999999996,439.501,0.001589004,0.003176066,0.0492,0
"C[C@@H]1CCO[C@@H]1C(=O)NCC1CN(C(=O)CCC2=CC=CC=C2)C2(CCOCC2)C1 |&1:1,5|",26359418,1086,22127404.0,,275592,2.5581000000000005,414.546,0.003094554,0.005070845,0.012625,0
"C[C@@H]1[C@@H](C(=O)N2CCCC[C@H]2CNC(=O)CN2C=NC(C(N)=O)=N2)C1(F)F |&1:1,2|",2797764,22953887,26021599.0,,275592,-0.2244999999999984,384.387,0.005362281,0.003550972,0.028508333,0
CC1CCN(CC(=O)N(C)CC(O)CNC(=O)C2(OCC3=CC=CC=C3)CC2)C1,11604822,19199418,3743149.0,,275592,1.0131000000000008,403.523,0.057700226,0.007243337,0.007555556,0
COCC1(CNC(=O)CN2CCSCC2)CCCN1C(=O)C1=NNC2=CC=CC=C12,17588174,3100437,2020.0,,275592,1.3491000000000015,431.562,0.042540855,0.005057721,0.034083333,0
CC1CCC(CNC(=O)C2=COC(C(F)F)=C2)CN1C(=O)C1=CN(C(F)F)N=C1,2809839,3898236,17601939.0,,275592,3.4795000000000025,416.375,0.008895988,0.001378533,0.032,0
CC(C)CSCC(=O)N(C)C1CCCCN(C(=O)C2(SC3=CC=CC=C3)CC2)C1,5204894,98326,3581694.0,,275592,4.5400000000000045,434.671,0.026049877,0.109616933,0.0529,0
CC1(C(=O)N2CCC3(CCC(CNC(=O)C4=CC5=C(N=CS5)N4)CC3)CC2)CC1,4352022,3064081,86791.0,,275592,3.953300000000003,414.575,0.002298112,0.000769935,0.011666667,0
O=C(CCC1=CC=CC=C1)N1CCN(C(=O)C=CC2=CC=CC=C2)C(CC(F)(F)F)C1,26401432,1086,23025104.0,,275592,4.324400000000004,430.47,0.016537047,0.101880276,0.044517857,0
"CNC1=CC=CC=C1C(=O)N[C@H]1CCN(C(=O)C2=C(F)N3C=CC=CC3=N2)[C@H]1C |&1:11,27|",22244107,2800930,2044.0,,275592,2.5481000000000007,395.438,0.035926486,0.006639018,0.033,0
CC1=NN(CCCC(=O)NCC2C3CN(C(=O)[C@H](C)C4=CC=CC=C4)CC23)C(C)=C1,10914000,3569367,2242455.0,,275592,2.90444,408.546,0.011553149,0.013335847,0.029085859,0
CC1(C)CC(C(=O)N2CCC(NC(=O)C3=CN=C4SCCN4C3=O)C2)=NO1,2051473,15156629,37513.0,,275592,0.2346000000000001,391.453,0.025756419,0.008430117,0.0265,0
CCC(CC)C(C)C(=O)NCCC(C)(C)NC(=O)CCSCC(N)=O,8852990,214438,11809987.0,,275592,2.068400000000001,373.563,0.000906894,0.009424611,0.06065,0
C=CC(C)(C)CC(=O)N1CCC[C@@H]1CCNC(=O)CCC1=CC=C2OCCOC2=C1,2795949,40742,2999367.0,,275592,3.490000000000002,414.546,0.002104274,0.00567107,0.014,0
CC1=CC=C2OC(C(=O)NCCN(C(=O)C3(C4CCCO4)CCC3)C(C)C)=CC2=N1,7430351,24803584,2303462.0,,275592,3.452320000000002,413.518,0.003232029,0.001429809,0.021,0
CCOC(=O)C1CSCCN1C(=O)C1=C(CS(C)(=O)=O)C2=CC=CC=C2O1,44806,2130466,,,11,2.0981,411.501,0.001915041,0.003435604,0.0225,0
CC1=NN2C=CC=NC2=C1C(=O)NC(CO)CNC(=O)C1(CO)CCCC1,26561252,1925032,3479426.0,,275592,-0.2026799999999999,375.429,0.028755641,0.017237556,0.0072,0
"O=C(C[C@@H]1COC[C@H]1O)NC1CC12CCN(C(=O)C1=CC=CC(C3=COC=C3)=C1)CC2 |&1:3,7|",993199,26038320,6008836.0,,275592,2.4549000000000003,424.497,0.001521595,0.001242663,0.009833333,0
COCCN(CC1CC1)C(=O)C1=C(N)C2=CC=C(C(C)(C)C)N=C2S1,3570442,7850268,,,22,3.6746000000000025,361.511,0.025270651,0.007082321,0.024333333,0
CC(=O)N1CCOCC1C(=O)N1CCN(C(=O)C2=C(C)N=C(C)C(C)=N2)C2(CCC2)C1,8141258,3663515,3689106.0,,275592,0.8562600000000007,429.521,0.00624211,0.006642762,0.007,0
O=C(NC1(CO)CCN(C(=O)C(O)CN2C=NC=N2)CC1)C1=CC=C2SN=CC2=C1,17430414,24560722,3666638.0,,275592,0.0322,430.49,0.003151021,0.005785502,0.019416667,0
CC(C)C1=C(C(=O)N2CCCC(NC(=O)C3=NN(C4CCC4)C=C3)CC2)N=CS1,7752836,26367445,3742409.0,,275592,3.612700000000003,415.563,0.032835338,0.007882494,0.026,0
CCOCC1=NC(C(=O)NCC2CN(C(=O)C(NC(C)=O)C(C)C)CC2(C)C)=CS1,6756808,14677,9596974.0,,275592,2.0547,438.594,0.013526898,0.003466147,0.023602381,0
O=C(NCCC(O)CNC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C1=C[N+]([O-])=CC=C1,11459637,8413,2042.0,,275592,1.8098,435.48,0.002108489,0.003391326,0.02345,0
"COC1=NC=CC(C(=O)N[C@H]2CO[C@H]3CN(C(=O)C=CC4=CC([N+](=O)[O-])=CC=C4)C[C@@H]23)=N1 |&1:10,13,30|",26362097,3680608,23026398.0,,275592,1.0623999999999991,439.428,0.004968239,0.007156122,0.045066667,0
CCSC1(C(=O)NC(C)C2=CC=C(CNC(=O)C3CCN3C3CCCC3)C=C2)CC1,7528129,73938,9763551.0,,275592,3.782600000000002,429.63,0.015223944,0.012740394,0.026175,0
CC(CC(=O)N1CC2(COC(CNC(=O)C3=C(C4=CC=CO4)OC=N3)C2)C1)C(C)(C)C,7925065,2800532,2755462.0,,275592,3.3542000000000023,429.517,0.002570079,0.000699012,0.019666667,0
COC1(CCNC(=O)C2=CC(=O)NC=C2)CN(C(=O)C2=C(C)N=CN2O)C1,26054581,26399192,2792167.0,,275592,-0.2217799999999987,375.385,0.003830068,0.002520096,0.015,0
CC(O)C(=O)N1CCCC[C@@H]1CNC(=O)C1(CF)CCOCC1,2799052,19199628,740.0,,275592,0.6307999999999998,330.4,0.001860081,0.000265537,0.00625,0
"CN1C=C(Cl)C=C1C(=O)N1C[C@@H](O)[C@@H](CNC(=O)CC2=CC=C(S(C)=O)C=C2)C1 |&1:11,13|",22145971,3730847,40026.0,,275592,1.2076999999999996,437.949,0.023449328,0.005745394,0.011988095,0
C=CC(C)(C)CC(=O)NC12COC(CNC(=O)CCC(=O)C3=CC=CC=N3)(C1)C2,26056879,2999367,14664613.0,,275592,2.1808,399.491,0.001000399,0.001655356,0.010666667,0
COC1=CC=CC(C(=O)N2CCC3(CC2)CN(C(=O)C2=CN=CS2)CCO3)=C1C,8954376,41886,79541.0,,275592,2.607520000000001,415.515,0.001941902,0.003162242,0.023,0
CCC1=NN(C)C(Cl)=C1C(=O)NC(C)CC1CCN(C(=O)[C@@H]2CNC(=O)N2)CC1,16735826,6962413,2017824.0,,275592,1.0643000000000011,424.933,0.005075522,0.004291744,0.016,0
CC(C)C(C)C(CNC(=O)CC1=CN=CN=C1)NC(=O)C1=CC=C(Cl)C(F)=C1,22891145,2810696,74284.0,,275592,3.0185000000000004,406.889,0.007359606,0.002202012,0.009,0
CCC(CNC(=O)C1=CC=C(OC(F)(F)Cl)C=C1)NC(=O)C1=CON=C1COC,3662722,3743528,3693960.0,,275592,2.9273000000000007,431.823,0.002785722,0.00179133,0.0192,0
CC(C)(C)OC(=O)CCC(=O)N1CCC(CNC(=O)C2=CC=NC3=C2CCO3)CC1,198896,26593757,2789939.0,,275592,2.1068,417.506,0.001807842,0.003700376,0.011783333,0
"CC1=CC(C(=O)N2C[C@@H](O)[C@H](NC(=O)C=CSCC3=CC=CO3)C2)=NC=C1CO |&1:8,10|",22129803,9984111,26364717.0,,275592,1.2239200000000003,417.487,0.021514622,0.004858077,0.03025,0
C=CN1N=CC=C1C(=O)NC[C@@H](O)CNC(=O)C1=C(OC)C2=CC=CC=C2O1,3879553,3101688,11432671.0,,275592,1.2591,384.392,0.00302248,0.002790141,0.008,0
"CC(C)(C)CC(=O)N[C@H]1CN(C(=O)[C@H]2CCC[C@@H](C(C)(C)C)C2)CC[C@H]1F |&1:8,25,&2:13,17|",22156384,1739,24845140.0,,275592,4.330300000000003,382.564,0.001325195,0.006833565,0.06375,0
O=C(C1=NC2=CC(F)=CC=C2S1)N1CC2CCC(C1)N2C(=O)C1=CN2N=CN=C2C=C1,2015099,3623778,3063076.0,,275592,2.6073000000000004,436.472,0.013318015,0.013612824,0.043916667,0
"C[C@H]1[C@@H](NC(=O)CSCCC#N)CCN1C(=O)C1=CC=CN1CCC1=CC=CC=C1 |&1:1,2|",22244107,2078469,3479164.0,,275592,3.0968800000000014,424.57,0.004682159,0.006815395,0.035716667,0
CCC(C#N)C(=O)N1CCOCC1CCNC(=O)C1=CC=C2N=CN(C3CC3)C2=C1,7637525,10788291,7902047.0,,275592,2.26828,409.49,0.001572752,0.000619995,0.0122,0
CCC(C)(O)C(=O)N1CCC[C@H](CCNC(=O)C2=NN3C=CC(Cl)=CC3=C2)C1,8102875,9328120,78925.0,,275592,2.507200000000001,406.914,0.009314853,0.003100773,0.018,0
"O=C1CCC(CC(=O)N2C[C@H]3C[C@@H]2[C@@H](NC(=O)C2=NC(C4CC4)=CS2)C3)CN1 |&1:10,12,13|",27063944,24278979,10934984.0,,275592,1.6559999999999993,402.52,0.009479045,0.002096585,0.0155,0
O=C(NCC12CCC(CC1)N(C(=O)CCC1=CC=CC=C1)C2)C1=CC(F)=C2NN=NC2=C1,26387595,1086,22105521.0,,275592,3.230800000000001,435.503,0.00530702,0.004869647,0.024661905,0
"COCCOCC=CC(=O)N[C@H]1CCN(C(=O)C2=COC3=C2C=CC=C3OC)[C@H]1C |&1:11,28|",22244107,9916833,24037661.0,,275592,2.3798000000000004,416.474,0.003567079,0.000556611,0.011,0
C[C@](O)(C(=O)N1C[C@@H]2C[C@H]1CN2C(=O)CN1CCCS1(=O)=O)C1=CC=CC=C1,2243644,188588,2242546.0,,275592,-0.258699999999999,407.492,0.001754923,0.000371218,0.020417857,0
"CC1=NN(C)C=C1CC(=O)NC[C@@H]1CCN(C(=O)[C@@H]2CCC[C@H]2C(C)C)C1 |&1:18,22|",2049291,26333711,3614729.0,,275592,2.30802,374.529,0.012141405,0.005949286,0.0324,0
"C=CC=CCC(=O)N[C@H]1CCC[C@H]1NC(=O)C1=CC(CCC)=CC=C1N |&1:8,12|",22129945,24060830,505717.0,,275592,3.120700000000001,355.482,0.013263753,0.038308618,0.022,0
CCSC(C(=O)NCCCC(C)(C)NC(=O)CCC1=CC(N(C)C)=CC=C1)C(C)C,11328081,16730041,2166512.0,,275592,4.254100000000004,435.678,0.010206488,0.163990881,0.052383333,0
CN(CCCNC(=O)C1=CC=CC(N2CCOC2=O)=C1)C(=O)CC1=C(O)N=C(O)S1,3566297,2986046,414756.0,,275592,1.3318999999999996,434.474,0.000901586,0.000884175,0.027,0
CNS(=O)(=O)C1=CC=C(C(=O)NC(C)C(C)NC(=O)C(F)=CC2CC2)O1,9311022,24147673,545866.0,,275592,1.0740999999999992,387.433,0.002413779,0.000548759,0.014694444,0
CC1=CC=C(/C=C/C(=O)NC(C)CCN(C)C(=O)C2=C(Cl)C=C(F)S2)C(C)=C1,15989078,23026511,26613344.0,,275592,4.837640000000005,422.953,0.013581287,0.005073917,0.01825,0
CC1=NC(C(=O)NCC2(O)CCN(C(=O)C3=CC=C(C4=CC=CC=C4)N3)CC2)=NN1C,9007649,26020677,2036626.0,,275592,1.51572,422.489,0.003605057,0.013160914,0.017,0
CCC1=CC=C(F)C=C1C(=O)NCCC1(O)CCN(C(=O)CN2C=NC(N)=N2)C1,26680269,3638628,22813677.0,,275592,0.3453000000000003,404.446,0.002099477,0.00213163,0.009916667,0
CCCN1CCC[C@H]1C(=O)NCCC1(NC(=O)CCC(=O)C2=CN(C)N=C2)CC1,19199386,11261734,2018537.0,,275592,1.4125000000000003,403.527,0.000583765,0.003233102,0.01175,0
O=C(NC1CCC2CC1CN2C(=O)CN1CCOCC1=O)C1=CNC2=NC=NC=C12,11471304,3662978,3612043.0,,275592,-0.0739999999999984,412.45,0.001284181,0.000803462,0.0214,0
C=C1CC(C)(C(=O)N[C@@H](CNC(=O)C2=NC=C(C)C=C2OC)C(C)(C)C)C1,11837316,3524937,3622471.0,,275592,3.01562,373.497,0.018386625,0.048315162,0.025083333,0
CCC1=CC=C(CC(=O)N2C[C@@H]3C[C@]3(CNC(=O)[C@H](C)NC(=O)CN3C=NN=N3)C2)C=C1,27069074,3568673,7356690.0,,275592,-0.0523999999999971,439.52,0.00272985,0.004788583,0.026571429,0
CSC1=CC=C(C(=O)NC[C@@]2(C)CCCN2C(=O)[C@H](C)NC(=O)OC(C)(C)C)C=C1,12408183,31131,2018546.0,,275592,3.4326000000000025,435.59,0.015351162,0.002131022,0.025125,0
O=C(N[C@H]1C[C@@H](CO)N(C(=O)C2=C(Cl)NN=N2)C1)C1=CSC(C2=COC=C2)=N1,8173766,2783632,2996317.0,,275592,1.1800000000000002,422.854,0.006835426,0.004654023,0.063866667,0
COC1=CC=C(C(=O)NCC2(OC)CCN(C(=O)C3=NOC(C(C)=O)=C3)CC2)C(F)=C1,9063252,32783,2804441.0,,275592,2.0760999999999994,433.436,0.005832132,0.005283427,0.004,0
C[C@@H](NC(=O)CN1C=C(CO)N=N1)C1CCN(C(=O)C(C)(C)C2=NN(C)C=C2)CC1,11972598,3061110,24997527.0,,275592,0.2250000000000016,417.514,0.001339793,0.013139819,0.0245,0
C#CCC1(C(=O)N2CCN(C(=O)C3=NNC=C3C)C(CC)C2)CCOC1,4215659,10797798,22129347.0,,275592,1.2111199999999995,358.442,0.011471265,0.001819328,0.042166667,0
C=CC=CCC(=O)NCC1CCN(C(=O)C2=CC=C(N)C(Cl)=C2)C12CCC2,26376439,24060830,2790988.0,,275592,3.555500000000002,387.911,0.006090303,0.001785021,0.0275,0
CCCSCCC(=O)NC[C@]1(C)CCCN1C(=O)C1=CC2=CC=CC=C2N1,12408173,8568028,15258.0,,275592,3.8121000000000023,387.549,0.007357028,0.004940425,0.0158,0
C#CC1=CC(C(=O)NCCC2=C(CNC(=O)C3=CC=C(SC)C=C3)N=CO2)=CC=C1,26553988,31131,3005764.0,,275592,3.280300000000002,419.506,0.003362859,0.00145422,0.021666667,0
CC(CC(=O)NC[C@H]1C[C@](F)(CNC(=O)CNC2=CC=C(C#N)C=N2)C1)C1CCCO1,26374109,3764072,2015837.0,,275592,1.9210799999999992,431.512,0.00146665,0.001326027,0.0454,0
CC1=CN(C2=CC=C(C(=O)NC3CC(F)(CNC(=O)C4=NN=C(C)S4)C3)C=C2)N=C1,26302906,22127657,1253814.0,,275592,2.3711400000000005,428.493,0.011440625,0.004398974,0.031,0
C=CCC1(NC(=O)C(C)N2CCC2)CCN(C(=O)CSC2=CC=CC=C2OC)C1,13982246,22695874,3727729.0,,275592,2.5449,417.575,0.014508745,0.014367375,0.032066667,0
"C#CC1=CC(CC(=O)N2C[C@@H](NC(=O)C3=CN=CN=C3C)[C@H](OC)C2)=CC=C1 |&1:10,21|",22206486,1386241,17430022.0,,275592,0.9646199999999998,378.432,0.014519715,0.005065259,0.0157,0
CN1CCCC(C(=O)N2CCOC3(CN(C(=O)COCCCF)C3)C2)C1,7925029,2040694,16029449.0,,275592,0.1442000000000018,371.453,0.002031441,0.000409865,0.014,0
CCC1=CC(C)=C(C(=O)N2CCN(C(=O)C3CCCC4=NN(C)C=C43)CC2C)O1,2038499,3756479,17587533.0,,275592,2.676920000000001,398.507,0.007887728,0.00307568,0.030333333,0
CC(C)(NC(=O)C1CCCC2=NC=NN21)C1CCCN1C(=O)C1=CC(N)=CN=C1,2810425,12787530,88506.0,,275592,1.3322999999999996,397.483,0.001951826,0.003442134,0.008,0
CCC(F)(F)CC(=O)NCC1(OC)CCN(C(=O)CCN(C)S(C)(=O)=O)CC1,9063252,23023881,3570737.0,,275592,0.8271000000000017,427.514,0.000226345,0.000177337,0.024323016,0
"O=C(CCC1=CC=C([N+](=O)[O-])C=C1)NC[C@@H]1C[C@H]1CNC(=O)C1=CC2=CC=CC=C2N1 |&1:15,17|",26398115,15258,555852.0,,275592,3.1910000000000007,420.469,0.01407586,0.032764629,0.026333333,0
CN(C)[C@@H](CO)C(=O)NC[C@]1(C)CCCN1C(=O)C1=CC=C(N2C=CC=N2)C=C1,12408173,3479415,32125.0,,275592,0.9057000000000016,399.495,0.006052574,0.003721049,0.008,0
CCCC1=C(C(=O)N2CCC(O)(CN3C=C(C4CCCN(C)C4)N=N3)CC2)C=NN1C,2099559,447752,26057504.0,,276010,1.4406000000000003,429.569,0.002333705,0.037993392,0.031469048,0
CN1C=NC(C(=O)NCCC2CCN(C(=O)C3=CC=C4NN=NC4=N3)CC2(F)F)=C1,6152170,191562,3589751.0,,275592,1.0038999999999991,418.408,0.006312317,0.005394887,0.079642857,0
"O=C(N[C@H]1CC[C@H](NC(=O)C2(N3N=CC=N3)CC2)CC1)[C@@H]1CCCN2CCCC[C@H]12 |&1:20,29|",2794066,26045259,24674040.0,,275592,1.5752999999999997,414.554,0.000242889,0.003454994,0.038166667,0
FC(F)(C1=CC=CC=C1)C1=NOC(C2CCN(C3=NC4=CC=CC=C4O3)CC2)=N1,534685,16618,,,270196,4.734900000000003,396.397,0.023323762,0.004458764,0.055809524,0
